15:24:38.370  [WebRTC] 📡 Sending offer to participant: cmeifn5qp002dkunge64m0xss
15:24:38.370  [CallModal] ✅ Delayed offer created successfully
15:24:38.370  [WebRTC] 📡 Sending offer to participant: cmeifn5qp002dkunge64m0xss
15:24:38.371  [CallModal] ✅ Delayed offer created successfully
15:24:38.371  [WebRTC] 📡 Sending offer to participant: cmeifn5qp002dkunge64m0xss
15:24:38.371  [CallModal] ✅ Delayed offer created successfully
15:24:38.371  [WebRTC] 📡 Sending offer to participant: cmeifn5qp002dkunge64m0xss
15:24:38.371  [CallModal] ✅ Delayed offer created successfully
15:24:38.456  [WebRTC] 📡 Sending offer to participant: cmeifn5qp002dkunge64m0xss
15:24:38.456  [CallModal] ✅ Delayed offer created successfully
15:24:38.457  [WebRTC] 📡 Sending offer to participant: cmeifn5qp002dkunge64m0xss
15:24:38.457  [CallModal] ✅ Delayed offer created successfully
15:24:38.457  [CallModal] 🔍 WebRTC stream ready for participant: cmeifn5qp002dkunge64m0xss
15:24:38.457  [CallModal] 🔍 Our callId: call-1757402672269-6ckjr2yah Event callId: call-1757402672269-6ckjr2yah
15:24:38.457  [CallModal] 🔍 Our user ID: cmeifml0h001okung0i95m8s6
15:24:38.457  [CallModal] 🔍 Current call state: dialing
15:24:38.457  [CallModal] 🔍 Current participant states: Object
15:24:38.457  [CallModal] ✅ Processing REMOTE stream ready event
15:24:38.457  [CallModal] 🆔 Our session ID: cmeifml0h001okung0i95m8s6
15:24:38.457  [CallModal] 🆔 Remote participant ID: cmeifn5qp002dkunge64m0xss
15:24:38.457  [CallModal] 🔍 Stream data: Object
15:24:38.457  [CallModal] 🚀 INITIATING PEER CONNECTION for remote participant: cmeifn5qp002dkunge64m0xss
15:24:38.457  [CallModal] 🚀 WebRTC service available: true
15:24:38.457  [CallModal] 🎥 Processing webrtc_stream_ready for REMOTE participant: cmeifn5qp002dkunge64m0xss
15:24:38.457  [CallModal] 🔗 Active peer connections: Array(0)
15:24:38.457  [CallModal] 🔗 Has connection to cmeifn5qp002dkunge64m0xss : false
15:24:38.457  [CallModal] 🚀 Creating peer connection to cmeifn5qp002dkunge64m0xss
15:24:38.457  [WebRTC] 📞 Safe creating offer for participant: cmeifn5qp002dkunge64m0xss
15:24:38.458  [WebRTC] ⏳ Waiting for local stream to be ready...
15:24:38.458  [WebRTC] 🔍 hasLocalStream: Object
15:24:38.458  [WebRTC] ✅ Local stream is ready!
15:24:38.458  [WebRTC] Creating peer connection for: cmeifn5qp002dkunge64m0xss
15:24:38.458  [WebRTC] ⚠️ Peer connection already exists for: cmeifn5qp002dkunge64m0xss Object
15:24:38.458  [WebRTC] ✅ Reusing healthy existing connection for: cmeifn5qp002dkunge64m0xss
15:24:38.463  [WebRTC] Sending ICE candidate to: cmeumah180000kuygq63oa1qx
15:24:38.463  [CallModal] Audio loadeddata event for cmeifn5qp002dkunge64m0xss
15:24:38.463  [CallModal] Audio can play for cmeifn5qp002dkunge64m0xss
15:24:38.463  [CallModal] Audio canplay event for cmeifn5qp002dkunge64m0xss
15:24:38.463  [CallModal] Audio is playing for cmeifn5qp002dkunge64m0xss
15:24:38.463  [CallModal] ✅ Audio playing immediately for participant cmeifn5qp002dkunge64m0xss
15:24:38.463  [CallModal] ✅ Audio playing immediately for participant cmeifn5qp002dkunge64m0xss
15:24:38.463  [CallModal] ✅ Audio playing immediately for participant cmeifn5qp002dkunge64m0xss
15:24:38.463  [WebRTC] 🚀 Optimizing SDP for ultra-low latency...
15:24:38.464  [WebRTC] ✅ SDP optimized for ultra-low latency
15:24:38.468  [WebRTC] 📡 Sending offer to participant: cmeifn5qp002dkunge64m0xss
15:24:38.468  [CallModal] ✅ Peer connection offer created successfully
