09:44:00.531  [CallModal] 🔊 Setting up audio element for participant cmeifn5qp002dkunge64m0xss
09:44:00.531  [CallModal] Stream details: Object
09:44:00.531  [CallModal] Previous audio element for cmeifn5qp002dkunge64m0xss: false
09:44:00.531  [CallModal] Cleared previous srcObject for cmeifn5qp002dkunge64m0xss
09:44:00.531  [VoiceActivity] Effect triggered: Object
09:44:00.531  [VoiceActivity] No stream provided, cleaning up
09:44:00.531  [VoiceActivity] Effect triggered: Object
09:44:00.531  [VoiceActivity] Initializing for stream: d9a77601-b6e5-4ae6-ad6d-5aa5b22c3f01 with 1 audio tracks
09:44:00.532  [VoiceActivity] Effect triggered: Object
09:44:00.532  [VoiceActivity] No stream provided, cleaning up
09:44:00.532  [VoiceActivity] Effect triggered: Object
09:44:00.532  [VoiceActivity] Initializing for stream: d9a77601-b6e5-4ae6-ad6d-5aa5b22c3f01 with 1 audio tracks
09:44:00.532  [CallModal] ❌ Initial audio play failed for cmeifn5qp002dkunge64m0xss: 
attemptPlay @ webpack-internal:///…/CallModal.tsx:3122
09:44:00.661  [CallModal] Audio loadeddata event for cmeifn5qp002dkunge64m0xss
09:44:00.661  [CallModal] Audio loadeddata event for cmeifn5qp002dkunge64m0xss
09:44:00.661  [CallModal] Audio can play for cmeifn5qp002dkunge64m0xss
09:44:00.661  [CallModal] Audio canplay event for cmeifn5qp002dkunge64m0xss
09:44:00.661  [CallModal] Audio canplay event for cmeifn5qp002dkunge64m0xss
09:44:00.661  [CallModal] Audio is playing for cmeifn5qp002dkunge64m0xss
09:44:00.661  [CallModal] ✅ Audio playing immediately for participant cmeifn5qp002dkunge64m0xss
09:44:00.665  [CallModal] ✅ Audio playing immediately for participant cmeifn5qp002dkunge64m0xss
09:44:00.665  [CallModal] ✅ Audio playing immediately for participant cmeifn5qp002dkunge64m0xss
09:44:00.665  [CallModal] ✅ Audio playing immediately for participant cmeifn5qp002dkunge64m0xss
09:44:00.665  [CallModal] ✅ Audio playing immediately for participant cmeifn5qp002dkunge64m0xss
09:44:00.665  [CallModal] 🔍 Connection verification:
09:44:00.665  [CallModal] - Expected participants: Array(2)
09:44:00.665  [CallModal] - Active connections: Array(2)
09:44:00.665  [CallModal] ✅ All expected WebRTC connections are active
09:44:00.665  SocketContext: Additional heartbeat sent after becoming visible
09:44:00.665  [CallModal] Rendered - voice call opened
09:44:00.665  [CallModal] Rendered - voice call opened
09:44:00.666  [CallModal] 🔍 Connection verification:
09:44:00.666  [CallModal] - Expected participants: Array(2)
09:44:00.666  [CallModal] - Active connections: Array(2)
09:44:00.666  [CallModal] ✅ All expected WebRTC connections are active
09:44:00.686  [VoiceActivity] Volume analysis: Object
09:44:00.765  [VoiceParticipant] Tester2 voice activity debug: Object
09:44:00.766  [VoiceParticipant] Tester2 voice activity debug: Object
09:44:00.773  [VoiceParticipant] Tester2 voice activity debug: Object
09:44:00.773  [VoiceParticipant] Tester2 voice activity debug: Object
09:44:00.795  Updated online status for user cmeifn5qp002dkunge64m0xss in conversation cmeifnahq003ekungumhkl6ux
09:44:00.796  🏠 ChatWindow mounted/re-rendered with conversationId: cmew64hqq0008kud8i3zywuwd
09:44:00.796  🏠 ChatWindow mounted/re-rendered with conversationId: cmew64hqq0008kud8i3zywuwd
09:44:00.804  [CallModal] Rendered - voice call opened
09:44:00.804  [CallModal] Rendered - voice call opened
09:44:00.804  [VoiceParticipant] Zber Samolde voice activity debug: Object
09:44:00.804  [VoiceParticipant] Zber Samolde voice activity debug: Object
09:44:00.804  [VoiceParticipant] Tester2 voice activity debug: Object
09:44:00.804  [VoiceParticipant] Tester2 voice activity debug: Object
09:44:00.807  [CallModal] 🔊 Setting up audio element for participant cmeifn5qp002dkunge64m0xss
09:44:00.807  [CallModal] Stream details: Object
09:44:00.807  [CallModal] Previous audio element for cmeifn5qp002dkunge64m0xss: false
09:44:00.809  [CallModal] Cleared previous srcObject for cmeifn5qp002dkunge64m0xss
09:44:00.893  ChatSidebar: Conversations updated, count: 4
09:44:00.893  ChatSidebar: Latest conversation: cmew64hqq0008kud8i3zywuwd last message: cmfbvtenp0003kuart3tlpr7l
09:44:00.893  [VoiceActivity] Effect triggered: Object
09:44:00.893  [VoiceActivity] No stream provided, cleaning up
